"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","SeqId","SeqIdVersion","SomaId","TargetFullName","Target","UniProt","EntrezGeneID","EntrezGeneSymbol","Organism","Units","Type","Dilution","PlateScale_Reference"
"107","10499-1",-0.014894657875848,5.88422020530301,-0.0997574767735418,0.922297798428496,0.999060679170961,-4.87300122331448,"10499-1","3","SL008733","Transmembrane protein 106A","T106A","Q96A25","113277","TMEM106A","Human","RFU","Protein",2.5,"107.5"
"108","10505-12",0.118270327999216,8.47429777116908,1.09790195574847,0.295259824809724,0.999060679170961,-4.61558395950559,"10505-12","3","SL018629","E3 ubiquitin-protein ligase RNF43","RNF43","Q68DV7","54894","RNF43","Human","RFU","Protein",2.5,"355.6"
"109","10506-53",-0.248065577151747,9.8702862223935,-1.33025452746063,0.209852076136845,0.999060679170961,-4.50736132010069,"10506-53","3","SL007962","Membrane-associated progesterone receptor component 2","PGRC2","O15173","10424","PGRMC2","Human","RFU","Protein",2.5,"373.35"
"110","10507-166",0.0451806284189642,6.3461707728157,0.462127061752558,0.6528262159124,0.999060679170961,-4.82616331069442,"10507-166","3","SL009308","Acrosomal protein SP-10","sperm protein 10","P26436","56","ACRV1","Human","RFU","Protein",2.5,"100.0"
"111","10510-62",0.0694768297175017,6.45927388692107,0.655517827592904,0.525353213353789,0.999060679170961,-4.77786000111921,"10510-62","3","SL018612","SLP adapter and CSK-interacting membrane protein","SCIMP","Q6UWF3","388325","SCIMP","Human","RFU","Protein",2.5,"107.65"
"112","10511-10",0.635109021677615,5.432905306966,0.654133445285862,0.526212234589658,0.999060679170961,-4.77825928712049,"10511-10","3","SL025821","Collagen alpha-3(VI) chain:isoform 3","Collagen alpha-3(VI):isoform 3","P12111","1293","COL6A3","Human","RFU","Protein",2.5,"2424.0"
"113","10512-13",0.0835364149831941,6.4663634677574,0.762389937440071,0.461561351436041,0.999060679170961,-4.74483141569227,"10512-13","3","SL025888","Cytokine receptor common subunit beta:Extracellular domain","IL3RB:ECD","P32927","1439","CSF2RB","Human","RFU","Protein",2.5,"149.2"
"114","10513-13",0.0730468261443242,6.57085759102987,0.639146467093966,0.535563875320353,0.999060679170961,-4.78253397105087,"10513-13","3","SL018613","Calsenilin","CSEN","Q9Y2W7","30818","KCNIP3","Human","RFU","Protein",2.5,"273.55"
"115","10514-5",0.441191429782673,10.1197598336337,1.19265085372563,0.257629016768672,0.999060679170961,-4.57303904316057,"10514-5","3","SL005360","Prostaglandin-H2 D-isomerase","PGD2 synthase","P41222","5730","PTGDS","Human","RFU","Protein",2.5,"17688.7"
"116","10521-10",0.112958981095668,7.51900689976238,0.651228991895872,0.528017125688014,0.999060679170961,-4.77909456902586,"10521-10","3","SL025939","Matrix-remodeling-associated protein 8:Extracellular domain","MXRA8:ECD","Q9BRK3","54587","MXRA8","Human","RFU","Protein",2.5,"1520.25"
"117","10527-22",0.014471515541171,4.93721826876961,0.115615542059105,0.910001462374607,0.999060679170961,-4.87220455178359,"10527-22","3","SL013075","ATP-dependent RNA helicase A","DHX9","Q08211","1660","DHX9","Human","RFU","Protein",2.5,"72.75"
"118","10528-2",0.0316696825495848,6.40567774229163,0.307235353507838,0.764294151048444,0.999060679170961,-4.85341541612561,"10528-2","3","SL008734","Dipeptidase 1","DPEP1","P16444","1800","DPEP1","Human","RFU","Protein",2.5,"162.8"
"119","10530-8",0.0951308783847127,7.55301363203865,0.789610415710831,0.446128892378419,0.999060679170961,-4.73574284855669,"10530-8","3","SL016414","Proteasome subunit beta type-6","PSB6","P28072","5694","PSMB6","Human","RFU","Protein",2.5,"203.3"
"120","10531-18",-0.32839431082113,8.80745595984365,-2.02978418082741,0.0667870760446049,0.999060679170961,-4.12735647933015,"10531-18","3","SL010845","GTPase NRas","RASN","P01111","4893","NRAS","Human","RFU","Protein",2.5,"323.75"
"121","10534-40",0.0431662956735996,7.65252103410984,0.366680876456225,0.720681426427182,0.999060679170961,-4.8442036803806,"10534-40","3","SL025953","Poly [ADP-ribose] polymerase 1:BRCA1 C-terminal:BRCA1 C-terminus domian","PARP:BRCT domain","P09874","142","PARP1","Human","RFU","Protein",2.5,"219.05"
"122","10535-25",0.116717162230279,4.16443527113206,1.09925919350017,0.294692505338096,0.999060679170961,-4.61499133557055,"10535-25","3","SL018731","Cytochrome c oxidase subunit 6A2, mitochondrial","CX6A2","Q02221","1339","COX6A2","Human","RFU","Protein",2.5,"97.7"
"123","10539-30",0.0467573225753641,6.76497067747734,0.429121324452238,0.675962301894804,0.999060679170961,-4.83284871565685,"10539-30","3","SL014293","CD99 antigen-like protein 2","C99L2","Q8TCZ2","83692","CD99L2","Human","RFU","Protein",2.5,"237.3"
"124","10546-2",0.0703186500679855,7.18272346820926,0.800799651230109,0.439883226704813,0.999060679170961,-4.7319298098825,"10546-2","3","SL012744","Thrombospondin-type laminin G domain and EAR repeat-containing protein","TSEAR","Q8WU66","54084","TSPEAR","Human","RFU","Protein",2.5,"214.85"
"125","10550-37",0.12352191069468,7.03087572530656,1.2111513003066,0.250741166924021,0.999060679170961,-4.56446503800354,"10550-37","3","SL004132","Bone morphogenetic protein receptor type-1B","BMP RIB","O00238","658","BMPR1B","Human","RFU","Protein",2.5,"177.85"
"126","10551-7",0.036184577073004,6.91218656269147,0.290317155908206,0.77687157764934,0.999060679170961,-4.85574812335667,"10551-7","3","SL007008","Linker for activation of T-cells family member 1","LAT","O43561","27040","LAT","Human","RFU","Protein",2.5,"954.15"
"127","10552-88",-0.0141811160403558,7.36929898258321,-0.0989098753226943,0.922955654156954,0.999060679170961,-4.87304051176594,"10552-88","3","SL017983","NKG2-F type II integral membrane protein","NKG2F","O43908","8302","KLRC4","Human","RFU","Protein",2.5,"152.05"
"128","10553-8",-0.0571866481323031,10.1045129248603,-0.292840396094054,0.774991402341168,0.999060679170961,-4.85540839206647,"10553-8","3","SL017988","Torsin-1A-interacting protein 2","TOIP2","Q8NFQ8","163590","TOR1AIP2","Human","RFU","Protein",2.5,"464.45"
"129","10554-23",-0.249713496585039,1.02417893318622,-2.05650249288131,0.063768537572596,0.999060679170961,-4.11202568875838,"10554-23","3","SL009072","Beta-galactosidase","BGAL","P16278","2720","GLB1","Human","RFU","Protein",2.5,"12.95"
"130","10557-6",0.0916845068504504,8.78994367623579,0.46417082238502,0.651405694581583,0.999060679170961,-4.82573398984073,"10557-6","3","SL018003","Testis-expressed sequence 29 protein","TEX29","Q8N6K0","121793","TEX29","Human","RFU","Protein",2.5,"909.3"
"131","10558-26",0.0534067968165468,6.40132536707941,0.513169689886726,0.617790175155143,0.999060679170961,-4.81491104126517,"10558-26","3","SL008436","Protocadherin-9","PCDH9","Q9HC56","5101","PCDH9","Human","RFU","Protein",2.5,"773.0"
"132","10560-1",-0.012484968296766,5.19612609772325,-0.119380757388712,0.907085392108606,0.999060679170961,-4.87199822388283,"10560-1","3","SL025895","Integral membrane protein 2C:N-term","ITM2C:N-term","Q9NQX7","81618","ITM2C","Human","RFU","Protein",2.5,"94.3"
"133","10561-5",-0.21910060265183,7.28986969213859,-1.01198991672366,0.332878597639843,0.999060679170961,-4.6520381028748,"10561-5","3","SL004512","Peptidoglycan recognition protein 3","PGRP-I-alpha","Q96LB9","114771","PGLYRP3","Human","RFU","Protein",2.5,"208.7"
"134","10562-42",-0.113547042827165,6.25654371046652,-0.791680093005686,0.44496931178714,0.999060679170961,-4.7350409123165,"10562-42","3","SL015086","Neuropilin and tolloid-like protein 2","NETO2","Q8NC67","81831","NETO2","Human","RFU","Protein",2.5,"201.5"
"135","10563-13",0.0540167143835255,6.03955086867592,0.560859451076825,0.585924352882022,0.999060679170961,-4.80341365629959,"10563-13","3","SL018021","LysM and putative peptidoglycan-binding domain-containing protein 3","LYSM3","Q7Z3D4","116068","LYSMD3","Human","RFU","Protein",2.5,"98.75"
"136","10565-19",0.0490251094338872,7.57024346150265,0.446923058238452,0.663438519145374,0.999060679170961,-4.82930105618455,"10565-19","3","SL017951","SLIT and NTRK-like protein 3","SLIK3","O94933","22865","SLITRK3","Human","RFU","Protein",2.5,"654.5"
"137","10569-28",0.220729006456928,8.17630342910814,0.739513882900425,0.47479013923453,0.999060679170961,-4.75226097695474,"10569-28","3","SL012443","Microfibrillar-associated protein 2","MFAP2","P55001","4237","MFAP2","Human","RFU","Protein",2.5,"3165.5"
"138","10571-14",0.069788497394601,6.21371005081969,0.683599445359163,0.508105875198544,0.999060679170961,-4.76960051388891,"10571-14","3","SL018096","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT1","P26572","4245","MGAT1","Human","RFU","Protein",2.5,"144.25"
"139","10572-65",-0.0412852465416718,7.70965662902929,-0.319588489250884,0.755154791563061,0.999060679170961,-4.85163092853065,"10572-65","3","SL012372","Cystatin-8","CST8","O60676","10047","CST8","Human","RFU","Protein",2.5,"1225.05"
"140","10574-10",0.0224412971609826,6.33990528542792,0.177667575025716,0.862152446927657,0.999060679170961,-4.86796593217773,"10574-10","3","SL000283","Beta-2-microglobulin","b2-Microglobulin","P61769","567","B2M","Human","RFU","Protein",2.5,"694.7"
"141","10575-31",-0.170993992215484,11.9541674681878,-0.786710805720806,0.447756751450756,0.999060679170961,-4.73672368275463,"10575-31","3","SL018139","Poly(U)-binding-splicing factor PUF60","PUF60","Q9UHX1","22827","PUF60","Human","RFU","Protein",2.5,"534.0"
"142","10576-7",0.0717163256396836,6.88986805764807,0.587049037251899,0.568800439031573,0.999060679170961,-4.79670282104391,"10576-7","3","SL025965","Plexin domain-containing protein 2:Extracellular domain","PXDC2:ECD","Q6UX71","84898","PLXDC2","Human","RFU","Protein",2.5,"1510.5"
"143","10580-14",0.0447306202785676,6.31831995596411,0.447868426957265,0.662776379006584,0.999060679170961,-4.8291088427999,"10580-14","3","SL012586","Surfactant-associated protein 2","SFTA2","Q6UW10","389376","SFTA2","Human","RFU","Protein",2.5,"128.9"
"144","10582-36",0.0483284651142588,6.01514760779487,0.475021302118111,0.643888256097748,0.999060679170961,-4.82342488808202,"10582-36","3","SL018286","Protein O-mannose kinase","SG196","Q9H5K3","84197","POMK","Human","RFU","Protein",2.5,"129.1"
"145","10583-1",0.0272904107342686,6.29735573655099,0.279278512495605,0.785114306217975,0.999060679170961,-4.85720059612457,"10583-1","3","SL018282","Transmembrane protein 108","TM108","Q6UXF1","66000","TMEM108","Human","RFU","Protein",2.5,"271.6"
"146","10584-7",0.0655968396512776,7.63285662912279,0.591278942990253,0.566060435172352,0.999060679170961,-4.79559288623491,"10584-7","3","SL018289","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","NDUS4","O43181","4724","NDUFS4","Human","RFU","Protein",2.5,"309.35"
"147","10588-39",0.0744505042781061,6.84429370005093,0.686281317041392,0.506476538910281,0.999060679170961,-4.76879584235991,"10588-39","3","SL011395","Lactosylceramide alpha-2,3-sialyltransferase","SIAT9","Q9UNP4","8869","ST3GAL5","Human","RFU","Protein",2.5,"175.1"
"148","10589-7",0.0650556520406891,5.44700449118524,0.589454792702718,0.567241179282776,0.999060679170961,-4.79607243112636,"10589-7","3","SL018354","Retinoic acid early transcript 1L protein","RET1L","Q5VY80","154064","RAET1L","Human","RFU","Protein",2.5,"193.0"
"149","10600-24",-0.152774266523924,7.02368947400505,-0.519369600710847,0.613598804227369,0.999060679170961,-4.81346964320217,"10600-24","3","SL017410","Calmegin","CLGN","O14967","1047","CLGN","Human","RFU","Protein",2.5,"3648.95"
"150","10603-1",-0.128383624512633,6.73045113163631,-1.02700615977742,0.326059227496339,0.999060679170961,-4.64582031751546,"10603-1","3","SL012419","Histatin-3","HIS3","P15516","3347","HTN3","Human","RFU","Protein",2.5,"261.5"
"151","10605-22",0.0105298768022681,5.15852972196713,0.0997299641029015,0.922319151111029,0.999060679170961,-4.87300250384541,"10605-22","3","SL004748","Adipocyte plasma membrane-associated protein","APMAP","Q9HDC9","57136","APMAP","Human","RFU","Protein",2.5,"68.25"
"152","10606-34",-0.217044612330538,11.1395036519983,-0.826809812795375,0.425586799527433,0.999060679170961,-4.7228951583028,"10606-34","3","SL026012","Torsin-1A-interacting protein 1:Perinuclear domain","TOIP1:Perinuclear","Q5JTV8","26092","TOR1AIP1","Human","RFU","Protein",2.5,"731.8"
"153","10608-9",0.112310978637288,6.47674750816215,1.1392987459194,0.278328529539334,0.999060679170961,-4.59728441441228,"10608-9","3","SL012418","Histatin-1","HIS1","P15515","3346","HTN1","Human","RFU","Protein",2.5,"188.8"
"154","10612-18",0.236614499240257,11.7111710700084,0.688981838960106,0.504839036230229,0.999060679170961,-4.7679827978003,"10612-18","3","SL008694","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","PLOD3","O60568","8985","PLOD3","Human","RFU","Protein",2.5,"7983.2"
"155","10613-33",-0.00934743440713426,5.91556459625481,-0.0565951447047757,0.955863450305964,0.999060679170961,-4.87457649997822,"10613-33","3","SL018589","Protein CASC4","CASC4","Q6P4E1","113201","GOLM2","Human","RFU","Protein",2.5,"556.2"
"156","10615-18",0.313842747098139,8.71437389688911,0.62859446494988,0.542204982859802,0.999060679170961,-4.78549082161045,"10615-18","3","SL008066","Myelin protein P0","MYP0","P25189","4359","MPZ","Human","RFU","Protein",2.5,"179.55"
"157","10616-67",0.0725042837261549,7.08795997377292,0.702227169703006,0.496853682043843,0.999060679170961,-4.76395482926197,"10616-67","3","SL017477","Podocalyxin-like protein 2","PDXL2","Q9NZ53","50512","PODXL2","Human","RFU","Protein",2.5,"269.55"
"158","10618-190",-0.0457818241784738,7.3143582672171,-0.283438286711442,0.782004852001568,0.999060679170961,-4.85665971158284,"10618-190","3","SL004439","Low-density lipoprotein receptor-related protein 2","megalin","P98164","4036","LRP2","Human","RFU","Protein",2.5,"186.9"
"159","10620-21",-0.465622094072325,7.8090089632328,-2.24951768977247,0.0454919532243561,0.999060679170961,-4.00091946699162,"10620-21","3","SL000548","Beta-microseminoprotein","PSP-94","P08118","4477","MSMB","Human","RFU","Protein",2.5,"2544.25"
"160","10621-26",-0.0944254510865719,7.12586334048274,-0.506349893468959,0.622417025450756,0.999060679170961,-4.81647799878881,"10621-26","3","SL018592","Protein Largen","PRR16","Q569H4","51334","PRR16","Human","RFU","Protein",2.5,"133.2"
"161","10623-19",0.072687716996418,6.45818522281277,0.715659158640242,0.488834548467991,0.999060679170961,-4.75980229200271,"10623-19","3","SL025933","Mucin-1:region 1","MUC1:region 1","P15941","4582","MUC1","Human","RFU","Protein",2.5,"150.9"
"162","10624-45",0.0201697599492912,6.59845788333552,0.17714550757613,0.862552912321501,0.999060679170961,-4.86800902060124,"10624-45","3","SL018582","Serine protease inhibitor Kazal-type 13","ISK13","Q1W4C9","153218","SPINK13","Human","RFU","Protein",2.5,"154.3"
"163","10626-116",0.117815217050941,9.00196205735912,0.989583911629618,0.343247741453713,0.999060679170961,-4.66119033427128,"10626-116","3","SL018611","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","SIA7C","Q8NDV1","256435","ST6GALNAC3","Human","RFU","Protein",2.5,"503.25"
"164","10627-87",0.0196564654596312,9.12731575716949,0.103790689063207,0.919168306913441,0.999060679170961,-4.87280969414664,"10627-87","3","SL007366","Amyloid-like protein 2","APLP2","Q06481","334","APLP2","Human","RFU","Protein",2.5,"11272.5"
"165","10630-5",-0.325119846793993,7.85395298339054,-1.10908902561526,0.290608475796245,0.999060679170961,-4.61068421780976,"10630-5","3","SL007633","Oxidoreductase HTATIP2","HTAI2","Q9BUP3","10553","HTATIP2","Human","RFU","Protein",2.5,"262.6"
"166","10631-9",-0.101811274727034,7.31574463503222,-0.701080699965719,0.497541826442901,0.999060679170961,-4.764306108747,"10631-9","3","SL007962","Membrane-associated progesterone receptor component 2","PGRC2","O15173","10424","PGRMC2","Human","RFU","Protein",2.5,"221.75"
"167","10636-1",0.0437986999698738,6.30334818555434,0.4456059661522,0.664361514955188,0.999060679170961,-4.8295682089182,"10636-1","3","SL025932","Cell surface glycoprotein CD200 receptor 1:Isoform 4, Cytoplasmic Domain","MO2R1:CD","Q8TD46","131450","CD200R1","Human","RFU","Protein",2.5,"129.7"
"168","10637-50",0.0401173829807764,5.522595591841,0.378645248270542,0.712021483414206,0.999060679170961,-4.84216017363388,"10637-50","3","SL025903","UPF0577 protein KIAA1324:Extracellular domain","K1324:ECD","Q6UXG2","57535","ELAPOR1","Human","RFU","Protein",2.5,"97.1"
"169","10638-1",0.0593867905609669,4.9077788685895,0.466942409138894,0.649481596112936,0.999060679170961,-4.82514893261335,"10638-1","3","SL018685","TERF1-interacting nuclear factor 2","TINF2","Q9BSI4","26277","TINF2","Human","RFU","Protein",2.5,"54.2"
"170","10643-16",0.0595935646736532,8.02226403058926,0.508252725944983,0.621124338996546,0.999060679170961,-4.81604275096832,"10643-16","3","SL025948","Noelin-3:Isoform 2, C-term","NOE3:C-term","Q96PB7","118427","OLFM3","Human","RFU","Protein",2.5,"991.35"
"171","10647-18",-0.269701478828152,9.58294049675496,-1.68916074476455,0.118765811552976,0.999060679170961,-4.31933712786883,"10647-18","3","SL017894","Activating signal cointegrator 1 complex subunit 1","ASCC1","Q8N9N2","51008","ASCC1","Human","RFU","Protein",2.5,"792.75"
"172","10663-42",0.110635720197844,6.82945081094597,1.07349890557932,0.305602523040665,0.999060679170961,-4.62615236906239,"10663-42","3","SL018014","Insulin-induced gene 1 protein","INSI1","O15503","3638","INSIG1","Human","RFU","Protein",2.5,"166.7"
"173","10666-7",0.300209128930941,9.29751063359767,1.55935818347411,0.146668211466961,0.999060679170961,-4.38962537359039,"10666-7","3","SL012791","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG","Q9UJJ9","84572","GNPTG","Human","RFU","Protein",2.5,"103499.5"
